,rat_id,subject_id,generation,genes,fitness_score
24,84257d36-45b8-4a78-ad3a-476506487f70,subject1,9,"['MP:0000091', 'MP:0000097', 'MP:0000097', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097']",-1
25,2c84992e-361b-42f2-9a45-38d807ff4e50,subject1,9,"['MP:0000091', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000097', 'MP:0000097']",0
26,42dff86b-a897-4a83-a5f1-dd95da6e4ade,subject1,9,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
27,cb5fe14e-8b35-47be-b079-b99c0156734f,subject2,1,"['MP:0000923', 'MP:0002638', 'MP:0000091', 'MP:0002638', 'MP:0000088', 'MP:0000088', 'MP:0000923', 'MP:0000091', 'MP:0000088', 'MP:0000088']",-2
28,a3e10e9d-a82e-4465-ae04-bb79df165d04,subject2,1,"['MP:0000088', 'MP:0000088', 'MP:0000088', 'MP:0000091', 'MP:0002638', 'MP:0000923', 'MP:0000097', 'MP:0000091', 'MP:0000088', 'MP:0000088']",-1
29,6599f89f-e8ea-4ccb-9474-f989a6264faf,subject2,1,"['MP:0000088', 'MP:0001191', 'MP:0001191', 'MP:0000088', 'MP:0000091', 'MP:0000091', 'MP:0000088', 'MP:0000091', 'MP:0002276', 'MP:0000923']",-1
30,91646f58-9b3f-4fb8-aae0-31bbf7c7ea14,subject2,2,"['MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
31,3c414439-7d82-447a-923f-ce5f686a8292,subject2,2,"['MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0002276', 'MP:0001191']",-4
32,b6eeda24-852d-4e28-9925-86c203f2f669,subject2,2,"['MP:0000088', 'MP:0000091', 'MP:0000088', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0000091']",0
33,dd18fd83-6b83-4fc9-a9c0-8960c9e6a9c5,subject2,3,"['MP:0000923', 'MP:0000923', 'MP:0001191', 'MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000091']",-4
34,01d7302a-8933-49ab-8694-4510e7820dcb,subject2,3,"['MP:0000091', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0000091', 'MP:0000923']",0
35,cb4a655b-6ac1-4673-8692-cbb6dfd6393b,subject2,3,"['MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000091']",3
36,d59b4d4d-9ff4-4b82-b37e-f60111cc5456,subject2,4,"['MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0000923']",1
37,687567a9-386e-4096-a64a-27b2c752b880,subject2,4,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0000923']",-3
38,207ac55e-39e1-4961-8f68-40a821a2358e,subject2,4,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191']",3
39,25b2f131-b128-44a8-8502-90b88edb9fcf,subject2,5,"['MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0000091', 'MP:0000091']",3
40,e4a15cb8-527b-488a-897a-02c9af2ada1d,subject2,5,"['MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000923', 'MP:0001191', 'MP:0001191', 'MP:0000923', 'MP:0000923']",-3
41,0bcb3bac-f093-497d-9541-07128651a3ac,subject2,5,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000091']",-1
42,1819574b-692d-4fe3-8769-a5af35a3ac89,subject2,6,"['MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0001191']",4
43,ba49db05-4ded-4031-9544-0b3135f32fda,subject2,6,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000091']",0
44,ea28c8bb-58c3-4324-9004-5dd9dbd33a2d,subject2,6,"['MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191']",2
45,f35a104c-6970-45e2-a143-37fec5a5de0b,subject2,7,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091']",4
46,b3e74554-cfea-4d10-bbff-e2e3ec25ccab,subject2,7,"['MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191']",4
47,d5a3e74c-3171-49be-abe5-40636e680635,subject2,7,"['MP:0000923', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000923']",1
48,b9898fe5-5054-4a0c-bc86-b4dfb02e29b2,subject2,8,"['MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0001191', 'MP:0000923', 'MP:0000091']",1
49,6d1832ab-fad4-43fa-ac70-51e500c5dcad,subject2,8,"['MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0001191']",6
50,73b69c72-ad15-4e02-900a-fec6a320f030,subject2,8,"['MP:0000923', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000923', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091']",1
51,09c2c419-efb1-4403-9dd3-b0eed9bc084e,subject2,9,"['MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000091']",1
52,92aca8c3-c005-4b2b-a3fc-a3eed639f9e8,subject2,9,"['MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0001191']",0
53,c62999bc-a6b8-4b88-87dc-7c4989cb5d96,subject2,9,"['MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0000091']",2
54,c7ad00ab-1b97-4103-a5bd-6a4ba767567b,subject3,1,"['MP:0000097', 'MP:0000376', 'MP:0000097', 'MP:0000091', 'MP:0002638', 'MP:0000097', 'MP:0000923', 'MP:0000088', 'MP:0000097', 'MP:0000097']",-1
55,4df2262b-c01b-4054-82a3-aeb299d0d5c3,subject3,1,"['MP:0000097', 'MP:0000088', 'MP:0000091', 'MP:0000376', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000376', 'MP:0000088']",1
56,8d091259-57f8-42fd-829f-3ac381d39531,subject3,1,"['MP:0000088', 'MP:0000088', 'MP:0000088', 'MP:0000923', 'MP:0000097', 'MP:0000088', 'MP:0000091', 'MP:0000088', 'MP:0000923', 'MP:0000097']",-2
57,922db8af-534c-48bf-a07b-5a4d5a300cc6,subject3,2,"['MP:0002638', 'MP:0000097', 'MP:0000097', 'MP:0000088', 'MP:0000091', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097']",-1
58,f0f7fcff-9a0c-4874-b2f4-d35549663f9d,subject3,2,"['MP:0000376', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000091', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000091']",0
59,8503cf2c-6baf-4ab4-8e73-b7060c84c3b0,subject3,2,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000088', 'MP:0000097', 'MP:0000088', 'MP:0000376', 'MP:0001191']",1
60,14789787-71b8-4819-bcc9-4c3794277342,subject3,3,"['MP:0000097', 'MP:0000088', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000923']",-3
61,b44c65fb-5cb5-4ba4-9238-b2297df39349,subject3,3,"['MP:0002638', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000376', 'MP:0000091', 'MP:0000097', 'MP:0000097']",0
62,9c1f336c-c30d-408f-94a8-1b1f026ba9ff,subject3,3,"['MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097']",2
63,333db3b0-a2c1-43f0-8d35-a98fc1c2126d,subject3,4,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097']",2
64,699e4a9a-788b-41c1-ab50-ac9401791be9,subject3,4,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
65,7a6ef604-1c37-4534-8726-158048e0f130,subject3,4,"['MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",1
66,57a89887-c8e7-47e3-b0c2-b72c692bb365,subject3,5,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
67,40feb06d-7814-4fba-b852-f99c9f4406d9,subject3,5,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
68,9690ab29-ae9d-4d3d-9d7a-1a596305e38d,subject3,5,"['MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097']",2
69,b0ce0a05-b133-4485-a356-8134ea2a21f3,subject3,6,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",1
70,e21cb6bd-909a-4546-923f-7a51a53c3e68,subject3,6,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
71,7ec9459a-bf98-4e36-9f33-eb8b0812ee78,subject3,6,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
72,cfdb4eda-8176-4f05-98ed-3cc1ada4cfac,subject3,7,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
73,511565b8-1df1-450c-b706-921678a6e5b3,subject3,7,"['MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",2
74,9ffb13bc-a3b8-4b4b-8881-2f03ff6fb20f,subject3,7,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
75,13d5ea24-b8f0-4a09-bd79-535119209d80,subject3,8,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097']",1
76,052d452c-2d32-4734-bb77-7fac54abd30c,subject3,8,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097']",2
77,46807f4c-af95-41f4-b652-28baf73add67,subject3,8,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
78,7712c478-4399-46fe-bd95-7d591da85e69,subject3,9,"['MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",3
79,4eee1bfb-3061-4aeb-b236-aa8edf588471,subject3,9,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",1
80,0ffbe003-cff7-4936-b7ba-9abfb69de775,subject3,9,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
81,76e122d7-eb4f-4400-a855-19925f4a24d7,subject4,1,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0001191', 'MP:0000085', 'MP:0002638', 'MP:0000085', 'MP:0000091']",1
82,aefe97bb-7082-45c2-864e-94cb02f208ac,subject4,1,"['MP:0002276', 'MP:0000091', 'MP:0002276', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000091', 'MP:0000085', 'MP:0000085', 'MP:0000085']",-4
83,b21c9fa4-a2de-4687-82a0-5e5d4cf45436,subject4,1,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000085', 'MP:0000085', 'MP:0001191', 'MP:0000091', 'MP:0000376']",1
84,e1612114-98d9-4100-8dee-2394b3d57fd1,subject4,2,"['MP:0000085', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000085', 'MP:0000091', 'MP:0002276', 'MP:0000091']",-4
85,4209698a-e3bd-4b88-9532-17279e405e58,subject4,2,"['MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000085', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000085']",0
86,d4658800-4a9e-4631-a038-63ec7c076647,subject4,2,"['MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000376', 'MP:0000091', 'MP:0000085']",0
87,84f1be2b-7213-4a87-a0d0-0b5b804f1d36,subject4,3,"['MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000085', 'MP:0000376', 'MP:0000091', 'MP:0002638']",0
88,a1435d10-3d7f-4c51-990c-259cf6195f43,subject4,3,"['MP:0000085', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-2
89,81ab2b8d-dfff-449f-9b12-0181f6581b63,subject4,3,"['MP:0000091', 'MP:0000376', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000376']",0
90,89a5ca30-2d1a-45c0-8a78-c2bc01ae6e6a,subject4,4,"['MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-2
91,dd77b902-bd37-4748-8141-22dbff149334,subject4,4,"['MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000091']",-2
