,rat_id,subject_id,generation,genes,fitness_score
10,368dc91f-a9d2-47ec-86de-7bae3a854c9a,subject8,4,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000376', 'MP:0001191', 'MP:0000097']",2
11,b99e3330-4df5-4b48-b525-01f67e811edf,subject8,4,"['MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0001191', 'MP:0001191']",2
12,65a768d7-a213-493b-9e37-01f70ac38025,subject8,5,"['MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000923']",5
13,6dddce63-f808-4f0a-ac60-9f75daa9d80e,subject8,5,"['MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000097', 'MP:0001191']",5
14,84c61e16-ca7f-4d24-8d02-79f236b4c22d,subject8,5,"['MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000923', 'MP:0001191', 'MP:0000097']",2
15,d02ad54e-68b3-43e1-b0fa-e0bf84ca31ce,subject8,6,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0000923', 'MP:0000097', 'MP:0001191', 'MP:0000923', 'MP:0000097']",1
16,70152bd6-a6a4-47a0-a435-fb455f86a414,subject8,6,"['MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191']",6
17,adf206b2-9b9a-4f97-b8db-d000bdaae0d9,subject8,6,"['MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191']",6
18,ed5f3629-d4f0-42ff-9817-1b542147e72c,subject8,7,"['MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0001191', 'MP:0000097']",0
19,02502678-4ba3-4a05-8cbd-5f7277783314,subject8,7,"['MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097']",6
20,3f45a710-9e4c-4cae-a644-71aa18838654,subject8,7,"['MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097']",3
21,6a78d377-b503-45f4-a892-f4b581b9d79b,subject8,8,"['MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191']",7
22,0156dad4-e995-4dba-ba29-28e722bd3011,subject8,8,"['MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191']",10
23,cac76c73-c0bb-4d12-915f-4e45661c39c7,subject8,8,"['MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",3
24,4b8b63ae-b402-4e2f-b5e6-084f4e8c48b6,subject8,9,"['MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191']",10
25,c3eab6f1-b9ca-4045-8b58-9eb1ec637f8d,subject8,9,"['MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191']",10
26,a3f3ecb6-bb40-4fe3-8188-a33dbb27d8e4,subject8,9,"['MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191']",10
