,rat_id,subject_id,generation,genes,fitness_score
10,687567a9-386e-4096-a64a-27b2c752b880,subject2,4,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0000923']",-3
11,207ac55e-39e1-4961-8f68-40a821a2358e,subject2,4,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191']",3
12,25b2f131-b128-44a8-8502-90b88edb9fcf,subject2,5,"['MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0000091', 'MP:0000091']",3
13,e4a15cb8-527b-488a-897a-02c9af2ada1d,subject2,5,"['MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000923', 'MP:0001191', 'MP:0001191', 'MP:0000923', 'MP:0000923']",-3
14,0bcb3bac-f093-497d-9541-07128651a3ac,subject2,5,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000091']",-1
15,1819574b-692d-4fe3-8769-a5af35a3ac89,subject2,6,"['MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0001191']",4
16,ba49db05-4ded-4031-9544-0b3135f32fda,subject2,6,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000091']",0
17,ea28c8bb-58c3-4324-9004-5dd9dbd33a2d,subject2,6,"['MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191']",2
18,f35a104c-6970-45e2-a143-37fec5a5de0b,subject2,7,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091']",4
19,b3e74554-cfea-4d10-bbff-e2e3ec25ccab,subject2,7,"['MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191']",4
20,d5a3e74c-3171-49be-abe5-40636e680635,subject2,7,"['MP:0000923', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000923']",1
21,b9898fe5-5054-4a0c-bc86-b4dfb02e29b2,subject2,8,"['MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0001191', 'MP:0000923', 'MP:0000091']",1
22,6d1832ab-fad4-43fa-ac70-51e500c5dcad,subject2,8,"['MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0001191']",6
23,73b69c72-ad15-4e02-900a-fec6a320f030,subject2,8,"['MP:0000923', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000923', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0001191', 'MP:0000091']",1
24,09c2c419-efb1-4403-9dd3-b0eed9bc084e,subject2,9,"['MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0001191', 'MP:0000923', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000091']",1
25,92aca8c3-c005-4b2b-a3fc-a3eed639f9e8,subject2,9,"['MP:0001191', 'MP:0000091', 'MP:0000091', 'MP:0000923', 'MP:0000091', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0001191']",0
26,c62999bc-a6b8-4b88-87dc-7c4989cb5d96,subject2,9,"['MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000091', 'MP:0001191', 'MP:0000091', 'MP:0000923', 'MP:0000923', 'MP:0000091', 'MP:0000091']",2
