,rat_id,subject_id,generation,genes,fitness_score
17,cf44b8fb-943c-4077-9c6b-67bc31ba71cd,subject4,6,"['MP:0002276', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-2
18,f92eb719-ec04-43d6-b9f0-ebd61af127c9,subject4,7,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
19,5d8b7f82-e0a2-48eb-8696-08820688760f,subject4,7,"['MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091']",0
20,d06d35db-463c-4744-bad7-77672cbf9263,subject4,7,"['MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-2
21,5ee98adc-57ea-4331-8e95-f72029875ca4,subject4,8,"['MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000376', 'MP:0002638', 'MP:0000091', 'MP:0000091']",0
22,7a8ed75c-5ea0-48a2-a719-7af6ddf006d5,subject4,8,"['MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0002638']",0
23,fca7c183-8d0b-419f-8ca0-1687af788093,subject4,8,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000091', 'MP:0000091']",-2
24,3aad6b27-5b24-4198-875e-8844eac4296a,subject4,9,"['MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000376', 'MP:0000376', 'MP:0002638']",0
25,737d0aeb-0cca-44fd-98ab-c92a2f4d92f3,subject4,9,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
26,baf1ad58-4e6c-4d5e-93b4-6e3aae9a7e78,subject4,9,"['MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
